"파워링크보고서(2025.06.01.~2025.06.30.),salvatore29:naver"
"광고그룹유형",캠페인,광고그룹,키워드,PC/모바일 매체,노출수,클릭수,"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",평균노출순위,방문당 평균페이지뷰,방문당 평균체류시간(초),전환수,전환매출액(원)
"파워링크",플레이스_파워링크MO,지역_동물키워드,정발산역동물병원,모바일,4,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,정형외과동물병원,모바일,32,3,"5,214","15,642",2.7,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,주엽24시동물병원,모바일,35,0,0,0,3.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,주엽동물병원,모바일,34,0,0,0,2.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,파주24시동물병원,모바일,595,24,"3,649","87,582",1.7,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,파주동물병원,모바일,400,5,"1,525","7,623",4.4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,풍동24시동물병원,모바일,4,1,77,77,1.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,풍동동물병원,모바일,399,0,0,0,2.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,행신24시동물병원,모바일,6,0,0,0,4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,행신동물병원,모바일,16,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,화정24시동물병원,모바일,24,0,0,0,3.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,화정동동물병원,모바일,23,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_동물키워드,화정동물병원,모바일,167,2,187,374,3.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,-,모바일,"1,480",11,232,"2,552",1.7,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,김포강아지골절,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,김포슬개골탈구,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,마두역강아지뇌하수체종양,모바일,1,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지골절,모바일,10,0,0,0,1.8,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지골절수술,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지디스크,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지스케일링,모바일,45,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지스케일링비용,모바일,5,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지슬개골,모바일,4,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지슬개골수술비용,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지슬개골탈구,모바일,1,1,66,66,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지심장전문병원,모바일,2,0,0,0,1.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지십자인대,모바일,2,1,88,88,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지십자인대수술,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지자궁축농증수술,모바일,4,1,88,88,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지중성화수술,모바일,2,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산강아지척추,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산동구강아지심장병원,모바일,9,0,0,0,2.1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산동구강아지침치료,모바일,9,0,0,0,2.4,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산동구애견종합병원,모바일,5,0,0,0,2.6,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산슬개골,모바일,15,0,0,0,2.8,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산슬개골수술,모바일,27,1,121,121,1.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산슬개골탈구,모바일,18,1,55,55,2.3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산슬개골탈구수술비용,모바일,1,0,0,0,3,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,일산중성화수술,모바일,7,0,0,0,1.1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,정발산역강아지슬개골탈구예방,모바일,4,0,0,0,2.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,정발산역강아지예방접종가격,모바일,2,0,0,0,3.5,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,파주강아지골절,모바일,2,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,파주강아지슬개골,모바일,1,0,0,0,1,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,파주슬개골수술,모바일,3,0,0,0,2,0,0,0,0
"파워링크",플레이스_파워링크MO,지역_강아지키워드2,파주슬개골탈구,모바일,873,3,444,"1,331",1.3,0,0,0,0
"파워링크",플레이스_파워링크MO,자사명,-,모바일,660,24,77,"1,837",2.2,0,0,0,0
"파워링크",플레이스_파워링크MO,자사명,나음동물병원,모바일,"2,825",1,77,77,2.3,0,0,0,0
"파워링크",플레이스_파워링크MO,자사명,나음동물의료센터,모바일,898,0,0,0,2.3,0,0,0,0
"플레이스-플레이스검색",플레이스_나음,플레이스광고,-,PC,310,19,324,"6,160",3.5,0,0,0,0
"플레이스-플레이스검색",플레이스_나음,플레이스광고,-,모바일,"2,481",80,250,"19,965",3.8,0,0,0,0
